name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,3913,261443852,,yes,,,"POLYGON ((-122.4333649 37.7720827, -122.4333149 37.7720891, -122.4333049 37.7720368, -122.4332799 37.77204, -122.4332419 37.7718569, -122.4332519 37.7718475, -122.4332669 37.7718429, -122.4332919 37.7718403, -122.4333089 37.7718422, -122.4333179 37.7718479, -122.4333429 37.7719789, -122.4333649 37.7720827))",POINT (-122.433303 37.7719578),169.3,1822.7
,3914,261443853,,yes,,,"POLYGON ((-122.4337119 37.7720735, -122.4337449 37.7722399, -122.4336169 37.7722561, -122.4335319 37.7722669, -122.4335309 37.7722631, -122.4334029 37.7722794, -122.4333899 37.772219, -122.4336369 37.7721877, -122.4336169 37.7720856, -122.4336519 37.7720811, -122.4337119 37.7720735))",POINT (-122.4336025 37.772198),313.2,3371.2
,3915,261443854,,yes,,,"POLYGON ((-122.4331996 37.7721125, -122.4331136 37.7721234, -122.4330886 37.7720011, -122.4330956 37.7720003, -122.4330786 37.7719181, -122.4330826 37.7719176, -122.4330786 37.7718944, -122.4330926 37.7718768, -122.4331286 37.7718723, -122.4331366 37.7719111, -122.4331586 37.7719083, -122.4331966 37.7720964, -122.4331996 37.7721125))",POINT (-122.4331346 37.7720052),190.0,2044.6
,3916,261443855,,yes,,,"POLYGON ((-122.4334289 37.7725237, -122.4334479 37.7725213, -122.4334429 37.7724978, -122.4334329 37.7724992, -122.4334219 37.7724495, -122.4334329 37.7724481, -122.4334299 37.7724325, -122.4334679 37.7724275, -122.4334719 37.7724443, -122.4335109 37.7724392, -122.4335409 37.7725841, -122.4334439 37.7725966, -122.4334289 37.7725237))",POINT (-122.4334791 37.7725156),139.1,1497.7
,3917,261443856,,yes,,,"POLYGON ((-122.4324876 37.7721016, -122.4324956 37.7721389, -122.4324096 37.7721497, -122.4323966 37.7720871, -122.4323886 37.7720487, -122.4323766 37.7719862, -122.4324026 37.7719829, -122.4324006 37.7719726, -122.4324436 37.7719671, -122.4324466 37.7719775, -122.4324516 37.7719768, -122.4324676 37.7720537, -122.4324776 37.7720524, -122.4324876 37.7721016))",POINT (-122.4324337 37.7720625),137.6,1480.9
,3918,261443857,,yes,,,"POLYGON ((-122.4329059 37.7725218, -122.4329339 37.7726577, -122.4329259 37.7726588, -122.4329159 37.772666, -122.4328639 37.7726701, -122.4328599 37.7726673, -122.4328499 37.7726686, -122.4328359 37.7725978, -122.4328499 37.7725959, -122.4328379 37.7725402, -122.4328239 37.7725421, -122.4328149 37.7724972, -122.4328989 37.7724863, -122.4329059 37.7725218))",POINT (-122.4328769 37.7725796),138.2,1488.1
,3919,261443858,,yes,,,"POLYGON ((-122.4324126 37.7722016, -122.4324716 37.7721941, -122.4324776 37.7722222, -122.4325026 37.7722189, -122.4325116 37.7722641, -122.4324346 37.7722738, -122.4323396 37.7722858, -122.4323386 37.7722781, -122.4323256 37.7722718, -122.4323216 37.7722557, -122.4323326 37.7722466, -122.4323286 37.7722315, -122.4323746 37.7722258, -122.4323706 37.7722068, -122.4324126 37.7722016))",POINT (-122.4324172 37.7722424),113.3,1219.1
,3920,261443859,,yes,,,"POLYGON ((-122.4323766 37.7719862, -122.4323886 37.7720487, -122.4323756 37.7720504, -122.4323836 37.7720888, -122.4322746 37.7721025, -122.4322696 37.7721031, -122.4322496 37.7720006, -122.4322356 37.7719938, -122.4322606 37.7719673, -122.4322706 37.7719736, -122.4323296 37.7719677, -122.4323376 37.7719557, -122.4323576 37.7719544, -122.4323726 37.7719618, -122.4323766 37.7719862))",POINT (-122.4323184 37.7720294),159.0,1711.8
,3921,261443860,,yes,,,"POLYGON ((-122.4323836 37.7720888, -122.4323966 37.7720871, -122.4324096 37.7721497, -122.4324016 37.7721507, -122.4324126 37.7722016, -122.4323706 37.7722068, -122.4322946 37.7722165, -122.4322896 37.7721949, -122.4322776 37.7721964, -122.4322666 37.7721413, -122.4323616 37.7721293, -122.4323586 37.7721144, -122.4322796 37.7721244, -122.4322746 37.7721025, -122.4323836 37.7720888))",POINT (-122.4323431 37.7721545),132.2,1423.5
,3922,261443861,,yes,,,"POLYGON ((-122.4333179 37.7718479, -122.4333159 37.7718368, -122.4333919 37.7718291, -122.4334179 37.7719577, -122.4334279 37.7719564, -122.4334399 37.7720138, -122.4334469 37.772045, -122.4334439 37.7720454, -122.4334329 37.7720468, -122.4334439 37.7721016, -122.4334079 37.7721064, -122.4334029 37.7720831, -122.4333829 37.7720857, -122.4333599 37.7719767, -122.4333429 37.7719789, -122.4333179 37.7718479))",POINT (-122.4333845 37.7719585),190.1,2046.3
,3923,261443862,,yes,,,"POLYGON ((-122.4325506 37.7719775, -122.4325786 37.7721183, -122.4325866 37.772156, -122.4325216 37.7721641, -122.4325086 37.772099, -122.4324876 37.7721016, -122.4324776 37.7720524, -122.4324716 37.7720201, -122.4324826 37.7720187, -122.4324746 37.7719791, -122.4324846 37.7719778, -122.4324826 37.7719669, -122.4325206 37.7719622, -122.4325226 37.7719726, -122.4325486 37.7719693, -122.4325506 37.7719775))",POINT (-122.4325277 37.7720614),146.6,1577.5
,3924,261443863,,yes,,,"POLYGON ((-122.4330676 37.7719208, -122.4330846 37.7720016, -122.4330886 37.7720011, -122.4331136 37.7721234, -122.4331156 37.7721355, -122.4330386 37.7721453, -122.4330206 37.7720585, -122.4330096 37.7720491, -122.4330076 37.7720347, -122.4329966 37.7720361, -122.4329756 37.7719313, -122.4330146 37.7719264, -122.4330136 37.771918, -122.4330556 37.7719126, -122.4330576 37.771922, -122.4330676 37.7719208))",POINT (-122.4330478 37.7720264),190.0,2045.3
,3925,261443864,,yes,,,"POLYGON ((-122.4328499 37.7726686, -122.4328519 37.7726775, -122.4327639 37.7726889, -122.4327629 37.7726848, -122.4327479 37.7726104, -122.4327599 37.7726088, -122.4327539 37.7725776, -122.4327409 37.7725792, -122.4327309 37.77253, -122.4328129 37.7725195, -122.4328239 37.7725741, -122.4328039 37.7725767, -122.4328079 37.7725964, -122.4328349 37.7725929, -122.4328359 37.7725978, -122.4328499 37.7726686))",POINT (-122.4327908 37.7726064),127.9,1376.7
,3926,261443865,,yes,,,"POLYGON ((-122.4333589 37.7726044, -122.4333299 37.7724619, -122.4333599 37.772458, -122.4333559 37.7724405, -122.4333999 37.7724349, -122.4334029 37.7724524, -122.4334139 37.772451, -122.4334289 37.7725237, -122.4334439 37.7725966, -122.4334459 37.7726041, -122.4334409 37.7726117, -122.4334119 37.7726155, -122.4334069 37.7726098, -122.4334029 37.7726167, -122.4333729 37.7726205, -122.4333609 37.7726116, -122.4333589 37.7726044))",POINT (-122.4333878 37.7725311),141.4,1522.0
,3927,261443866,,yes,,,"POLYGON ((-122.4337149 37.7722497, -122.4337159 37.7722538, -122.4337239 37.7722527, -122.4337359 37.7723079, -122.4337189 37.77231, -122.4337225 37.7723257, -122.4336569 37.7723341, -122.4336529 37.7723173, -122.4335729 37.7723277, -122.4335709 37.7723199, -122.4335229 37.7723261, -122.4335129 37.7722764, -122.4335339 37.7722736, -122.4335319 37.7722669, -122.4336169 37.7722561, -122.4336179 37.7722622, -122.4337149 37.7722497))",POINT (-122.4336295 37.7722919),134.9,1452.4
,3928,261443867,,yes,,,"POLYGON ((-122.4326546 37.7720555, -122.4326636 37.7721002, -122.4326726 37.7720991, -122.4326816 37.7721413, -122.4326706 37.7721426, -122.4326716 37.7721454, -122.4326026 37.772154, -122.4325956 37.7721161, -122.4325786 37.7721183, -122.4325506 37.7719775, -122.4325856 37.771973, -122.4325836 37.7719635, -122.4326146 37.7719595, -122.4326166 37.7719692, -122.4326226 37.7719684, -122.4326406 37.7720573, -122.4326546 37.7720555))",POINT (-122.4326115 37.7720621),141.6,1524.0
,3929,261443868,,yes,,,"POLYGON ((-122.4327309 37.77253, -122.4327409 37.7725792, -122.4327299 37.7725807, -122.4327369 37.7726118, -122.4327479 37.7726104, -122.4327629 37.7726848, -122.4326799 37.7726957, -122.4326629 37.7726138, -122.4326879 37.7726104, -122.4326839 37.7725912, -122.4326639 37.7725938, -122.4326529 37.7725402, -122.4326749 37.7725373, -122.4326719 37.7725214, -122.4327059 37.772517, -122.4327099 37.7725328, -122.4327309 37.77253))",POINT (-122.4327062 37.772611),123.5,1329.8
,3930,261443869,,yes,,,"POLYGON ((-122.4325116 37.7722641, -122.4325246 37.7722625, -122.4325266 37.7722726, -122.4325386 37.772271, -122.4325436 37.7722914, -122.4325656 37.7722886, -122.4325736 37.7723254, -122.4324656 37.7723391, -122.4323466 37.772354, -122.4323456 37.7723488, -122.4323256 37.7723514, -122.4323216 37.7723348, -122.4323416 37.7723323, -122.4323336 37.7722911, -122.4324356 37.7722782, -122.4324346 37.7722738, -122.4325116 37.7722641))",POINT (-122.432447 37.7723095),144.1,1551.1
,3931,261443870,,yes,,,"POLYGON ((-122.4326799 37.7726995, -122.4325919 37.7727109, -122.4325909 37.7727059, -122.4325759 37.7726295, -122.4325879 37.7726279, -122.4325829 37.7725995, -122.4325699 37.7726012, -122.4325589 37.7725505, -122.4326419 37.7725398, -122.4326529 37.7725947, -122.4326329 37.7725972, -122.4326369 37.7726166, -122.4326569 37.7726141, -122.4326619 37.7726133, -122.4326629 37.7726138, -122.4326799 37.7726957, -122.4326799 37.7726995))",POINT (-122.4326192 37.7726274),130.9,1409.5
,3932,261443871,,yes,,,"POLYGON ((-122.4323686 37.7724196, -122.4324486 37.7724094, -122.4324556 37.7724434, -122.4325006 37.7724377, -122.4324946 37.7724037, -122.4325976 37.7723907, -122.4326136 37.7724706, -122.4323576 37.7725029, -122.4323566 37.772496, -122.4323456 37.772491, -122.4323436 37.7724774, -122.4323506 37.7724704, -122.4323486 37.7724554, -122.4323356 37.7724508, -122.4323336 37.7724361, -122.4323416 37.7724282, -122.4323416 37.772423, -122.4323686 37.7724196))",POINT (-122.432475 37.7724489),193.0,2077.2
,3933,261443872,,yes,,,"POLYGON ((-122.4335109 37.7724392, -122.4335389 37.7724355, -122.4335359 37.7724218, -122.4335699 37.7724174, -122.4335729 37.7724312, -122.4335849 37.7724296, -122.4335949 37.7724778, -122.4335859 37.772479, -122.4335909 37.7725054, -122.4336029 37.7725038, -122.4336199 37.7725831, -122.4336119 37.7725902, -122.4335849 37.7725931, -122.4335759 37.7725861, -122.4335709 37.7725947, -122.4335439 37.7725981, -122.4335409 37.7725841, -122.4335109 37.7724392))",POINT (-122.4335642 37.7725113),122.5,1318.7
,3934,261443873,,yes,,,"POLYGON ((-122.4336029 37.7725038, -122.4336169 37.772502, -122.4336119 37.7724762, -122.4336019 37.7724774, -122.4335929 37.7724312, -122.4335879 37.7724318, -122.4335829 37.7724059, -122.4336429 37.7723981, -122.4336479 37.7724224, -122.4336749 37.7724189, -122.4336829 37.7724609, -122.4336749 37.772462, -122.4336779 37.7724787, -122.4336879 37.7724774, -122.4336919 37.7724922, -122.4337079 37.7725717, -122.4336199 37.7725831, -122.4336029 37.7725038))",POINT (-122.4336458 37.7724936),141.8,1525.9
,3935,261443874,,yes,,,"POLYGON ((-122.4325736 37.7723254, -122.4325986 37.7723223, -122.4326006 37.7723314, -122.4326406 37.7723263, -122.4326496 37.7723684, -122.4325976 37.7723749, -122.4326006 37.7723903, -122.4325976 37.7723907, -122.4324946 37.7724037, -122.4324486 37.7724094, -122.4323686 37.7724196, -122.4323646 37.7723973, -122.4323526 37.7723938, -122.4323486 37.7723704, -122.4323586 37.7723659, -122.4323576 37.7723583, -122.4324676 37.7723485, -122.4324656 37.7723391, -122.4325736 37.7723254))",POINT (-122.4324977 37.7723699),172.1,1852.1
,3936,261443875,,yes,,,"POLYGON ((-122.4331586 37.7719083, -122.4331616 37.7719079, -122.4331546 37.7718734, -122.4331736 37.7718709, -122.4331786 37.7718942, -122.4332246 37.7718884, -122.4332266 37.7718985, -122.4332346 37.7718975, -122.4332376 37.7719119, -122.4332336 37.7719124, -122.4332406 37.7719495, -122.4332586 37.7719556, -122.4332616 37.771979, -122.4332456 37.7719899, -122.4332686 37.7721034, -122.4332266 37.7721088, -122.4332226 37.772093, -122.4331966 37.7720964, -122.4331586 37.7719083))",POINT (-122.433213 37.771992),156.4,1683.6
,3937,261443876,,yes,,,"POLYGON ((-122.4325589 37.7725505, -122.4325699 37.7726012, -122.4325619 37.7726022, -122.4325679 37.7726305, -122.4325759 37.7726295, -122.4325909 37.7727059, -122.4325079 37.7727167, -122.4324929 37.7726435, -122.4324909 37.7726348, -122.4325179 37.7726313, -122.4325139 37.7726122, -122.4324909 37.7726152, -122.4324829 37.7725779, -122.4324789 37.7725608, -122.4325039 37.7725576, -122.4324999 37.7725394, -122.4325349 37.7725349, -122.4325389 37.7725531, -122.4325589 37.7725505))",POINT (-122.4325343 37.7726305),127.3,1370.4
,3938,261443877,,yes,,,"POLYGON ((-122.4336969 37.7720049, -122.4337119 37.7720735, -122.4336519 37.7720811, -122.4336379 37.7720125, -122.4336289 37.7720139, -122.4336159 37.7719466, -122.4336039 37.7719481, -122.4335739 37.7718101, -122.4335779 37.7718065, -122.4335759 37.7717994, -122.4336189 37.7717939, -122.4336209 37.7718029, -122.4336419 37.7718002, -122.4336509 37.7717879, -122.4336839 37.7718081, -122.4336699 37.7718186, -122.4336859 37.7718951, -122.4336959 37.7718938, -122.4337029 37.7719258, -122.4336929 37.771927, -122.4337089 37.7720037, -122.4336969 37.7720049))",POINT (-122.4336485 37.7719247),231.5,2492.2
,3939,261443878,,yes,,,"POLYGON ((-122.4336149 37.7720047, -122.4336079 37.7720056, -122.4336149 37.7720402, -122.4335579 37.7720476, -122.4335359 37.7719437, -122.4335129 37.7719467, -122.4335049 37.771908, -122.4335159 37.7719066, -122.4335079 37.771865, -122.4334969 37.7718664, -122.4334869 37.7718203, -122.4334979 37.7718121, -122.4335179 37.7718106, -122.4335239 37.7718149, -122.4335369 37.7718145, -122.4335419 37.7718067, -122.4335629 37.7718051, -122.4335679 37.7718103, -122.4335739 37.7718101, -122.4336039 37.7719481, -122.4336149 37.7720047))",POINT (-122.4335571 37.7719184),174.3,1876.3
,3940,261443879,,yes,,,"POLYGON ((-122.4327286 37.7719605, -122.4327536 37.7720825, -122.4327396 37.7720842, -122.4327466 37.7721178, -122.4327606 37.772116, -122.4327756 37.7721919, -122.4327776 37.7721993, -122.4326946 37.7722097, -122.4326886 37.7721793, -122.4326786 37.7721806, -122.4326746 37.7721607, -122.4326936 37.7721583, -122.4326896 37.7721403, -122.4326816 37.7721413, -122.4326726 37.7720991, -122.4326466 37.7719708, -122.4326526 37.7719701, -122.4326516 37.7719621, -122.4326936 37.7719566, -122.4326956 37.7719648, -122.4327286 37.7719605))",POINT (-122.4327102 37.7720831),197.3,2124.1
,3941,261443880,,yes,,,"POLYGON ((-122.4334619 37.7721334, -122.4334439 37.7720454, -122.4334469 37.772045, -122.4334639 37.7720428, -122.4334569 37.7720116, -122.4334399 37.7720138, -122.4334279 37.7719564, -122.4334019 37.7718305, -122.4334309 37.7718269, -122.4334289 37.7718177, -122.4334719 37.7718122, -122.4334739 37.7718215, -122.4334809 37.7718206, -122.4334989 37.7719088, -122.4335049 37.771908, -122.4335129 37.7719467, -122.4335249 37.7720037, -122.4335129 37.7720052, -122.4335199 37.772037, -122.4335319 37.7720355, -122.4335489 37.7721222, -122.4334619 37.7721334))",POINT (-122.4334745 37.7719755),247.5,2663.8
,3942,261443881,,yes,,,"POLYGON ((-122.4332619 37.772545, -122.4332609 37.772541, -122.4332739 37.7725394, -122.4332639 37.7724939, -122.4332689 37.7724932, -122.4332659 37.7724787, -122.4332499 37.7724809, -122.4332419 37.7724431, -122.4332389 37.7724307, -122.4332569 37.7724284, -122.4332499 37.7723952, -122.4332989 37.7723889, -122.4333049 37.7724181, -122.4333199 37.7724161, -122.4333299 37.7724619, -122.4333589 37.7726044, -122.4333409 37.7726068, -122.4333309 37.7726137, -122.4332959 37.772616, -122.4332889 37.7726134, -122.4332769 37.7726151, -122.4332619 37.772545))",POINT (-122.433299 37.772508),162.5,1748.8
,3943,261443882,,yes,,,"POLYGON ((-122.4327286 37.7719605, -122.4327616 37.7719564, -122.4327606 37.7719501, -122.4327946 37.7719458, -122.4327966 37.7719521, -122.4328106 37.7719503, -122.4328286 37.7720382, -122.4328406 37.7720367, -122.4328226 37.7719488, -122.4328306 37.7719478, -122.4328286 37.7719387, -122.4328706 37.7719334, -122.4328726 37.7719425, -122.4329026 37.7719388, -122.4329186 37.7720199, -122.4329416 37.772136, -122.4329546 37.7721957, -122.4329036 37.7722021, -122.4328846 37.7721054, -122.4328136 37.7721143, -122.4328276 37.7721853, -122.4327756 37.7721919, -122.4327606 37.772116, -122.4327536 37.7720825, -122.4327286 37.7719605))",POINT (-122.4328398 37.7720584),359.3,3867.3
,3944,261443883,,yes,,,"POLYGON ((-122.4331059 37.7726387, -122.4330889 37.7725547, -122.4330999 37.7725533, -122.4330859 37.7724868, -122.4330749 37.7724883, -122.4330569 37.7724039, -122.4330709 37.7723944, -122.4330879 37.7723935, -122.4330949 37.7723999, -122.4331049 37.7724001, -122.4331139 37.772389, -122.4331309 37.7723865, -122.4331389 37.7723941, -122.4331459 37.7723943, -122.4331549 37.7724543, -122.4331579 37.7724708, -122.4331449 37.7724725, -122.4331489 37.7724899, -122.4331399 37.7724909, -122.4331509 37.77254, -122.4331579 37.772539, -122.4331609 37.7725523, -122.4331749 37.7725504, -122.4331929 37.772634, -122.4331879 37.7726451, -122.4331569 37.7726476, -122.4331499 37.7726414, -122.4331459 37.7726486, -122.4331159 37.7726521, -122.4331059 37.772645, -122.4331059 37.7726387))",POINT (-122.4331244 37.7725209),194.7,2095.9
,3945,261443884,,yes,,,"POLYGON ((-122.4337079 37.7725717, -122.4336919 37.7724922, -122.4337089 37.77249, -122.4336929 37.7724132, -122.4336729 37.7724156, -122.4336599 37.7723463, -122.4337249 37.7723385, -122.4337269 37.772335, -122.4337429 37.7723326, -122.4337629 37.7723301, -122.4337749 37.7723311, -122.4337879 37.7723342, -122.4337909 37.7723572, -122.4337809 37.7723619, -122.4337929 37.7724185, -122.4338029 37.7724226, -122.4338069 37.7724463, -122.4337999 37.7724538, -122.4338059 37.7724815, -122.4338179 37.7724857, -122.4338209 37.7725083, -122.4338119 37.7725133, -122.4338149 37.7725268, -122.4338219 37.7725295, -122.4338279 37.7725452, -122.4338259 37.7725556, -122.4338129 37.7725645, -122.4337929 37.7725651, -122.4337849 37.7725596, -122.4337499 37.7725659, -122.4337459 37.7725751, -122.4337169 37.7725786, -122.4337079 37.7725717))",POINT (-122.4337462 37.7724522),259.9,2797.0
,3946,261443885,,yes,,,"POLYGON ((-122.4325079 37.7727167, -122.4325049 37.7727317, -122.4324749 37.772736, -122.4324669 37.7727283, -122.4324419 37.7727308, -122.4324379 37.7727398, -122.4324079 37.7727428, -122.4324009 37.772736, -122.4323929 37.7727365, -122.4323919 37.772731, -122.4323819 37.7727266, -122.4323779 37.772703, -122.4323839 37.7726988, -122.4323799 37.7726795, -122.4323689 37.7726746, -122.4323679 37.7726523, -122.4323739 37.7726469, -122.4323669 37.7726101, -122.4323539 37.7726049, -122.4323499 37.7725825, -122.4323599 37.7725754, -122.4323569 37.7725567, -122.4323469 37.7725516, -122.4323439 37.77253, -122.4323499 37.7725231, -122.4324669 37.7725083, -122.4324689 37.7725081, -122.4324789 37.7725608, -122.4324829 37.7725779, -122.4324609 37.7725808, -122.4324749 37.7726458, -122.4324929 37.7726435, -122.4325079 37.7727167))",POINT (-122.4324254 37.7726255),255.4,2748.7
,3947,261443886,,yes,,,"POLYGON ((-122.4334065 37.7723538, -122.4333315 37.7723637, -122.4333165 37.7722944, -122.4333915 37.7722845, -122.4334065 37.7723538))",POINT (-122.4333615 37.7723241),52.4,563.6
,3948,261443887,,yes,,,"POLYGON ((-122.4327926 37.7722977, -122.4326386 37.7723178, -122.4326296 37.7722737, -122.4327216 37.7722617, -122.4327196 37.7722531, -122.4327686 37.7722467, -122.4327706 37.772257, -122.4327836 37.7722553, -122.4327926 37.7722977))",POINT (-122.4327128 37.772284),72.0,774.8
