name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,1376,260462537,,yes,,,"POLYGON ((-122.4245887 37.7643369, -122.4245583 37.7643385, -122.4244447 37.7643444, -122.4242157 37.7643564, -122.4242087 37.7642725, -122.4245407 37.7642552, -122.4245742 37.7642534, -122.4245777 37.7642962, -122.4245852 37.7642958, -122.4245887 37.7643369))",POINT (-122.4243968 37.764305),303.4,3265.7
,1377,260462538,,yes,,,"POLYGON ((-122.4244019 37.7639901, -122.4241849 37.7640006, -122.4241785 37.7639178, -122.424183 37.7639176, -122.4243951 37.7639073, -122.4243968 37.763929, -122.4244299 37.7639274, -122.424433 37.7639677, -122.4244003 37.7639693, -122.4244019 37.7639901))",POINT (-122.4242987 37.7639536),189.1,2035.8
,1378,260464199,,yes,,,"POLYGON ((-122.4266713 37.7631598, -122.4266633 37.7630873, -122.4268049 37.7630776, -122.426806 37.7630875, -122.4268193 37.7632086, -122.4267696 37.763212, -122.4267687 37.7632035, -122.4267208 37.7632068, -122.4267216 37.7632139, -122.4266776 37.763217, -122.4266713 37.7631598))",POINT (-122.4267414 37.7631463),177.6,1911.7
,1379,260464200,,yes,,,"POLYGON ((-122.4270779 37.7632336, -122.4270603 37.7632346, -122.4270644 37.763282, -122.4270126 37.7632848, -122.4270085 37.7632373, -122.4269931 37.7632381, -122.4269862 37.763158, -122.4269939 37.7631576, -122.4269859 37.7630644, -122.4270629 37.7630603, -122.4270779 37.7632336))",POINT (-122.4270311 37.7631674),161.4,1737.5
,1380,260464201,,yes,,,"POLYGON ((-122.4269458 37.7636801, -122.427087 37.7636727, -122.4270882 37.7636872, -122.4271588 37.7636834, -122.4271677 37.763789, -122.4270936 37.7637929, -122.4270889 37.7637378, -122.4270409 37.7637403, -122.42704 37.7637301, -122.4269341 37.7637357, -122.426931 37.7636984, -122.4269472 37.7636976, -122.4269458 37.7636801))",POINT (-122.4270675 37.7637214),161.7,1740.3
,1381,260464202,,yes,,,"POLYGON ((-122.4269008 37.7630796, -122.426979 37.7630754, -122.4269862 37.763158, -122.4269931 37.7632381, -122.4269985 37.7633015, -122.4269735 37.7633029, -122.4269729 37.7632963, -122.4269502 37.7632975, -122.4269495 37.7632885, -122.4269278 37.7632897, -122.4269267 37.7632778, -122.4269178 37.7632783, -122.4269008 37.7630796))",POINT (-122.4269501 37.7631861),166.4,1790.8
,1382,260464203,,yes,,,"POLYGON ((-122.4266212 37.7633081, -122.4266574 37.7633056, -122.4266584 37.7633146, -122.4267091 37.7633111, -122.4267099 37.763319, -122.4268008 37.7633128, -122.426809 37.7633869, -122.4267162 37.7633933, -122.4267169 37.7633995, -122.4266658 37.763403, -122.4266666 37.76341, -122.4264833 37.7634226, -122.4264718 37.7633184, -122.4266212 37.7633081))",POINT (-122.4266293 37.7633606),300.6,3236.0
,1383,260464204,,yes,,,"POLYGON ((-122.4265279 37.7638275, -122.426706 37.7638153, -122.4267065 37.7638199, -122.4267352 37.7638179, -122.4267367 37.7638321, -122.4267564 37.7638307, -122.4267605 37.7638673, -122.4267145 37.7638705, -122.4267162 37.7638861, -122.4265282 37.7638991, -122.4265281 37.763898, -122.4265155 37.7638989, -122.4265119 37.763866, -122.4265268 37.763865, -122.4265227 37.7638279, -122.4265279 37.7638275))",POINT (-122.4266312 37.7638564),154.7,1665.1
,1384,260464205,,yes,,,"POLYGON ((-122.4266792 37.763232, -122.4266802 37.763241, -122.4267126 37.7632388, -122.4267153 37.7632635, -122.4267354 37.7632621, -122.4267384 37.7632893, -122.4267173 37.7632908, -122.4267176 37.7632933, -122.4266203 37.7633, -122.4266212 37.7633081, -122.4264718 37.7633184, -122.4264656 37.7632623, -122.4264947 37.7632602, -122.4264944 37.7632571, -122.4265648 37.7632522, -122.4265635 37.76324, -122.4266792 37.763232))",POINT (-122.4265971 37.7632755),156.1,1679.7
,1385,260464206,,yes,,,"POLYGON ((-122.4268193 37.7632086, -122.426806 37.7630875, -122.426836 37.7630855, -122.4268388 37.7631103, -122.4268815 37.7631074, -122.4268828 37.7631194, -122.4268876 37.763119, -122.4268917 37.7631557, -122.4268998 37.7631551, -122.426903 37.7631838, -122.426893 37.7631845, -122.4268993 37.7632421, -122.4269099 37.7632414, -122.4269164 37.7633002, -122.4268663 37.7633037, -122.4268673 37.7633124, -122.4268388 37.7633144, -122.4268316 37.7632493, -122.4268239 37.7632498, -122.4268193 37.7632086))",POINT (-122.426859 37.7632031),160.2,1723.9
,1386,260464207,,yes,,,"POLYGON ((-122.4269667 37.7634883, -122.4269616 37.7634294, -122.4271444 37.7634194, -122.4271495 37.7634783, -122.4269667 37.7634883))",POINT (-122.4270555 37.7634538),106.0,1141.3
,1387,260464208,,yes,,,"POLYGON ((-122.4266592 37.7630916, -122.4266667 37.7631601, -122.4264652 37.763174, -122.4264576 37.7631055, -122.4266592 37.7630916))",POINT (-122.4265622 37.7631328),136.3,1467.4
,1388,260464209,,yes,,,"POLYGON ((-122.4268877 37.7637842, -122.4268832 37.7637524, -122.4269569 37.7637459, -122.4269579 37.7637529, -122.4269884 37.7637502, -122.4269918 37.7637744, -122.4269613 37.7637771, -122.4269696 37.7638354, -122.426896 37.7638419, -122.4268877 37.7637842))",POINT (-122.4269313 37.7637908),72.3,778.2
,1389,260464210,,yes,,,"POLYGON ((-122.4268976 37.7638536, -122.4268117 37.7638613, -122.4268018 37.7637918, -122.4268877 37.7637842, -122.426896 37.7638419, -122.4268976 37.7638536))",POINT (-122.4268497 37.7638227),59.1,636.1
,1390,260464211,,yes,,,"POLYGON ((-122.4265072 37.7636396, -122.4267088 37.7636257, -122.4267113 37.7636488, -122.4267248 37.7636479, -122.4267285 37.7636818, -122.4265134 37.7636966, -122.4265072 37.7636396))",POINT (-122.4266153 37.7636613),118.2,1271.9
,1391,260464212,,yes,,,"POLYGON ((-122.4271145 37.7632507, -122.427168 37.7632478, -122.427176 37.7633407, -122.4271357 37.7633429, -122.4270961 37.763345, -122.4270881 37.7632521, -122.4271145 37.7632507))",POINT (-122.4271321 37.7632964),72.8,783.1
,1392,260464213,,yes,,,"POLYGON ((-122.4269523 37.7635811, -122.4269375 37.7635819, -122.4268683 37.7635855, -122.426865 37.763546, -122.426846 37.763547, -122.4268413 37.7634912, -122.4269443 37.7634858, -122.4269523 37.7635811))",POINT (-122.4269001 37.7635337),89.2,960.3
,1393,260464214,,yes,,,"POLYGON ((-122.4265202 37.763758, -122.4267027 37.7637455, -122.4267058 37.7637734, -122.4267902 37.7637676, -122.4267948 37.7638092, -122.426706 37.7638153, -122.4265279 37.7638275, -122.4265202 37.763758))",POINT (-122.4266446 37.7637875),159.9,1721.0
,1394,260464215,,yes,,,"POLYGON ((-122.4270961 37.763345, -122.4271357 37.7633429, -122.4271417 37.7634122, -122.4269781 37.763421, -122.4269738 37.7633703, -122.4270302 37.7633672, -122.4270286 37.7633486, -122.4270961 37.763345))",POINT (-122.4270626 37.7633842),100.4,1080.6
,1395,260464216,,yes,,,"POLYGON ((-122.4264833 37.7634226, -122.4266666 37.76341, -122.4268096 37.7634001, -122.4268171 37.7634687, -122.4266941 37.7634772, -122.4266951 37.7634862, -122.4264918 37.7635002, -122.4264833 37.7634226))",POINT (-122.4266459 37.7634489),238.9,2571.5
,1396,260464217,,yes,,,"POLYGON ((-122.4269648 37.7635804, -122.4271353 37.7635715, -122.4271713 37.7635696, -122.4271796 37.7636679, -122.427087 37.7636727, -122.4269458 37.7636801, -122.4269375 37.7635819, -122.4269523 37.7635811, -122.4269648 37.7635804))",POINT (-122.4270586 37.7636249),225.5,2426.9
,1397,260464218,,yes,,,"POLYGON ((-122.4270629 37.7630603, -122.4271506 37.7630556, -122.4271656 37.7632297, -122.427113 37.7632325, -122.4271145 37.7632507, -122.4270881 37.7632521, -122.4270795 37.7632526, -122.4270779 37.7632336, -122.4270629 37.7630603))",POINT (-122.4271135 37.7631489),155.5,1673.7
,1398,260464219,,yes,,,"POLYGON ((-122.4266667 37.7631601, -122.4266713 37.7631598, -122.4266776 37.763217, -122.4266792 37.763232, -122.4265635 37.76324, -122.426461 37.763247, -122.4264531 37.7631748, -122.4264652 37.763174, -122.4266667 37.7631601))",POINT (-122.4265662 37.7632034),154.9,1667.3
,1399,260464220,,yes,,,"POLYGON ((-122.427047 37.7634975, -122.4271287 37.7634932, -122.4271353 37.7635715, -122.4269648 37.7635804, -122.4269605 37.7635285, -122.4270258 37.7635251, -122.4270272 37.7635417, -122.4270506 37.7635404, -122.427047 37.7634975))",POINT (-122.4270566 37.7635422),104.2,1121.4
,1400,260464221,,yes,,,"POLYGON ((-122.4265134 37.7636966, -122.4267285 37.7636818, -122.4267549 37.76368, -122.4267576 37.7637041, -122.4267378 37.7637055, -122.4267419 37.7637428, -122.4267027 37.7637455, -122.4265202 37.763758, -122.4265134 37.7636966))",POINT (-122.4266317 37.7637188),137.6,1481.1
,1401,260464222,,yes,,,"POLYGON ((-122.4264993 37.7635683, -122.4267925 37.7635481, -122.4268346 37.7635452, -122.4268357 37.7635558, -122.4268509 37.7635547, -122.4268576 37.7636155, -122.4267088 37.7636257, -122.4265072 37.7636396, -122.4264993 37.7635683))",POINT (-122.4266774 37.7635921),244.4,2631.0
,1402,260464223,,yes,,,"POLYGON ((-122.4264918 37.7635002, -122.4266951 37.7634862, -122.4267271 37.763484, -122.4267285 37.7634961, -122.4267439 37.763495, -122.4267455 37.7635098, -122.426788 37.7635068, -122.4267925 37.7635481, -122.4264993 37.7635683, -122.4264918 37.7635002))",POINT (-122.4266337 37.7635263),183.2,1971.9
,1403,260468148,,yes,,,"POLYGON ((-122.4276498 37.763682, -122.4276418 37.7636822, -122.4276431 37.7637055, -122.4275615 37.7637084, -122.4275539 37.7635717, -122.4275952 37.7635702, -122.4275969 37.763602, -122.4276085 37.7636016, -122.4276356 37.7636232, -122.4276464 37.7636229, -122.4276498 37.763682))",POINT (-122.4275973 37.7636471),97.9,1053.7
,1404,260468149,,yes,,,"POLYGON ((-122.4277409 37.7635633, -122.4277454 37.7636787, -122.4277456 37.7636861, -122.4277171 37.7636868, -122.4277175 37.7636963, -122.4276627 37.7636976, -122.4276624 37.7636889, -122.4276577 37.763689, -122.4276506 37.7635023, -122.4277385 37.7635002, -122.4277409 37.7635633))",POINT (-122.4276978 37.7635973),165.5,1781.0
,1405,260468150,,yes,,,"POLYGON ((-122.4274588 37.7636876, -122.4274602 37.7637039, -122.4274924 37.7637021, -122.4274955 37.7637371, -122.4274681 37.7637385, -122.4274699 37.7637599, -122.4274651 37.7637602, -122.4273024 37.7637849, -122.4272922 37.7636966, -122.4272977 37.7636963, -122.4274588 37.7636876))",POINT (-122.4273853 37.7637317),142.8,1537.1
,1406,260468151,,yes,,,"POLYGON ((-122.4276035 37.7633679, -122.4277196 37.7633616, -122.4277215 37.7633845, -122.4276895 37.7633862, -122.4276932 37.7634295, -122.4276762 37.7634304, -122.427681 37.7634869, -122.4275777 37.7634924, -122.4275733 37.7634413, -122.4275643 37.7634418, -122.4275582 37.7633703, -122.4276035 37.7633679))",POINT (-122.4276298 37.7634224),149.4,1608.3
,1407,260468152,,yes,,,"POLYGON ((-122.4274373 37.76361, -122.4274412 37.7636098, -122.427442 37.7636191, -122.4274528 37.7636185, -122.4274764 37.7636172, -122.4274822 37.7636837, -122.4274586 37.763685, -122.4274588 37.7636876, -122.4272977 37.7636963, -122.4272909 37.763618, -122.4273344 37.7636156, -122.4274373 37.76361))",POINT (-122.4273847 37.7636529),139.1,1497.6
,1408,260468153,,yes,,,"POLYGON ((-122.4278151 37.7632395, -122.4277354 37.7632439, -122.4277261 37.7631368, -122.4277474 37.7631357, -122.4277398 37.7630484, -122.4277893 37.7630457, -122.427788 37.7630308, -122.4278205 37.7630291, -122.4278217 37.7630422, -122.4278341 37.7631847, -122.4278345 37.7631892, -122.4278108 37.7631905, -122.4278151 37.7632395))",POINT (-122.4277811 37.7631417),172.0,1850.9
,1409,260468154,,yes,,,"POLYGON ((-122.4281587 37.7631611, -122.4281137 37.7631627, -122.4281118 37.7631308, -122.4281229 37.7631304, -122.4281184 37.7630548, -122.4281073 37.7630552, -122.4281055 37.7630257, -122.4280989 37.7630259, -122.4280979 37.7630085, -122.4281036 37.7630082, -122.4281974 37.7630047, -122.4282049 37.7631299, -122.4281569 37.7631317, -122.4281587 37.7631611))",POINT (-122.4281548 37.7630754),120.1,1292.7
,1410,260468155,,yes,,,"POLYGON ((-122.427509 37.7631451, -122.4275004 37.7630445, -122.4275235 37.7630432, -122.427526 37.7630727, -122.4275715 37.7630702, -122.4275793 37.7631608, -122.4275937 37.76316, -122.4275971 37.7631989, -122.4275827 37.7631996, -122.4275873 37.7632521, -122.4275455 37.7632544, -122.4275418 37.7632111, -122.4275149 37.7632125, -122.427509 37.7631451))",POINT (-122.4275466 37.7631516),122.6,1319.4
,1411,260468156,,yes,,,"POLYGON ((-122.4273585 37.7634009, -122.4274395 37.7633965, -122.4274402 37.7634043, -122.4275065 37.7634007, -122.427512 37.7634639, -122.4274359 37.763468, -122.4274354 37.7634616, -122.4274041 37.7634633, -122.4274047 37.7634702, -122.4273775 37.7634717, -122.4273043 37.7634757, -122.4272984 37.7634078, -122.4273521 37.7634049, -122.4273518 37.7634012, -122.4273585 37.7634009))",POINT (-122.4274032 37.7634355),135.8,1461.7
,1412,260468157,,yes,,,"POLYGON ((-122.428173 37.7634921, -122.4281744 37.7635156, -122.4281874 37.7635152, -122.4281903 37.7635642, -122.4281742 37.7635648, -122.428178 37.763629, -122.4280884 37.7636323, -122.4280865 37.7636017, -122.4280814 37.7635165, -122.4280936 37.763516, -122.4280912 37.7634751, -122.4281117 37.7634743, -122.4281103 37.7634517, -122.4281618 37.7634498, -122.4281644 37.7634924, -122.428173 37.7634921))",POINT (-122.4281331 37.7635469),152.3,1639.6
,1413,260468158,,yes,,,"POLYGON ((-122.427337 37.7630816, -122.4273414 37.7630813, -122.4273403 37.7630686, -122.4273832 37.7630663, -122.4273843 37.763079, -122.4274156 37.7630773, -122.4274259 37.7631967, -122.4274325 37.7632725, -122.4273941 37.7632746, -122.4273927 37.7632585, -122.4273524 37.7632607, -122.4273489 37.7632204, -122.4273407 37.7632208, -122.4273345 37.7631486, -122.4273427 37.7631482, -122.427337 37.7630816))",POINT (-122.4273828 37.7631701),154.8,1666.1
,1414,260468159,,yes,,,"POLYGON ((-122.4273043 37.7634757, -122.4273775 37.7634717, -122.4273782 37.7634799, -122.4274347 37.7634769, -122.4274349 37.7634789, -122.4274746 37.7634768, -122.4274799 37.7635379, -122.4274631 37.7635388, -122.4273284 37.7635461, -122.4272963 37.7635478, -122.4272951 37.7635336, -122.4273095 37.7635328, -122.4273057 37.7634891, -122.4272907 37.7634899, -122.4272895 37.7634765, -122.4273043 37.7634757))",POINT (-122.4273863 37.7635095),114.3,1230.7
,1415,260468160,,yes,,,"POLYGON ((-122.4278217 37.7630422, -122.4278964 37.7630381, -122.4278973 37.7630486, -122.4279023 37.7630484, -122.4279052 37.7630813, -122.4279174 37.7630806, -122.427921 37.7631221, -122.4279088 37.7631228, -122.4279124 37.7631641, -122.4279002 37.7631647, -122.427907 37.7632428, -122.4278827 37.7632441, -122.4278801 37.7632148, -122.4278506 37.7632164, -122.4278478 37.763184, -122.4278341 37.7631847, -122.4278217 37.7630422))",POINT (-122.4278711 37.7631271),138.1,1486.5
,1416,260468161,,yes,,,"POLYGON ((-122.4274156 37.7630773, -122.427415 37.7630702, -122.4274397 37.7630689, -122.427439 37.7630608, -122.4274805 37.7630586, -122.4274812 37.7630667, -122.4274895 37.7630662, -122.4274963 37.7631457, -122.427509 37.7631451, -122.4275149 37.7632125, -122.4275172 37.7632398, -122.4274941 37.763241, -122.4274959 37.7632618, -122.4274684 37.7632633, -122.4274675 37.7632529, -122.4274426 37.7632542, -122.4274376 37.763196, -122.4274259 37.7631967, -122.4274156 37.7630773))",POINT (-122.4274653 37.7631592),145.3,1563.5
,1417,260468162,,yes,,,"POLYGON ((-122.427548 37.7636062, -122.4275159 37.7636074, -122.4275127 37.7635512, -122.4275449 37.76355, -122.427548 37.7636062))",POINT (-122.4275304 37.7635787),17.5,188.9
,1418,260468163,,yes,,,"POLYGON ((-122.4280031 37.7636435, -122.427929 37.7636462, -122.4279194 37.763485, -122.4279935 37.7634823, -122.4280031 37.7636435))",POINT (-122.4279612 37.7635642),117.5,1264.8
,1419,260468164,,yes,,,"POLYGON ((-122.4274631 37.7635388, -122.4274675 37.7635896, -122.4274357 37.7635914, -122.4274373 37.76361, -122.4273344 37.7636156, -122.4273284 37.7635461, -122.4274631 37.7635388))",POINT (-122.4273951 37.7635757),86.0,925.5
,1420,260468165,,yes,,,"POLYGON ((-122.4279186 37.7636534, -122.4278585 37.7636556, -122.4278517 37.7635411, -122.4278417 37.7635415, -122.4278388 37.7634918, -122.4279088 37.7634892, -122.4279186 37.7636534))",POINT (-122.4278818 37.7635697),101.5,1092.8
,1421,260468166,,yes,,,"POLYGON ((-122.4280884 37.7636323, -122.4280119 37.7636352, -122.4280059 37.7635361, -122.4280754 37.7635335, -122.4280795 37.7636019, -122.4280865 37.7636017, -122.4280884 37.7636323))",POINT (-122.4280449 37.7635853),69.3,746.3
,1422,260468167,,yes,,,"POLYGON ((-122.4277263 37.7632451, -122.4276143 37.7632503, -122.4276058 37.7631357, -122.4275906 37.7631364, -122.4275833 37.7630388, -122.4277106 37.7630329, -122.4277263 37.7632451))",POINT (-122.4276584 37.7631384),247.8,2667.2
,1423,260468168,,yes,,,"POLYGON ((-122.4279967 37.7630158, -122.4280856 37.7630109, -122.4281003 37.7631784, -122.4280401 37.7631817, -122.4280418 37.7632016, -122.4280132 37.7632032, -122.4279967 37.7630158))",POINT (-122.4280477 37.7631006),150.9,1624.7
,1424,260468169,,yes,,,"POLYGON ((-122.4272541 37.7632299, -122.4272391 37.7630565, -122.4273261 37.7630518, -122.4273345 37.7631486, -122.4273407 37.7632208, -122.4273411 37.7632252, -122.4272541 37.7632299))",POINT (-122.4272901 37.7631408),147.5,1587.4
,1425,260468170,,yes,,,"POLYGON ((-122.4275245 37.7633721, -122.4275262 37.7633922, -122.4274527 37.7633962, -122.4274508 37.7633737, -122.4274772 37.7633723, -122.4274733 37.7633258, -122.4275203 37.7633233, -122.4275245 37.7633721))",POINT (-122.4274943 37.7633629),37.6,404.7
,1426,260468171,,yes,,,"POLYGON ((-122.4282883 37.7630013, -122.4282876 37.7629899, -122.4284021 37.7629856, -122.4284156 37.7632111, -122.4283184 37.7632148, -122.4283051 37.7632139, -122.4282911 37.7630485, -122.4282883 37.7630013))",POINT (-122.4283523 37.7630997),249.1,2681.0
,1427,260468172,,yes,,,"POLYGON ((-122.4281974 37.7630047, -122.4282883 37.7630013, -122.4282911 37.7630485, -122.4282815 37.7630489, -122.4282865 37.7631329, -122.4282053 37.7631359, -122.4282049 37.7631299, -122.4281974 37.7630047))",POINT (-122.4282437 37.763067),109.0,1173.4
,1428,260468173,,yes,,,"POLYGON ((-122.4279234 37.7630549, -122.4279695 37.7630524, -122.4279664 37.7630175, -122.4279967 37.7630158, -122.4280132 37.7632032, -122.4280155 37.7632292, -122.4279391 37.7632334, -122.4279234 37.7630549))",POINT (-122.4279704 37.7631343),144.4,1553.9
,1429,260468174,,yes,,,"POLYGON ((-122.4278323 37.7636766, -122.4277454 37.7636787, -122.4277409 37.7635633, -122.4277726 37.7635625, -122.4277724 37.7635562, -122.4278195 37.7635551, -122.4278205 37.763582, -122.4278287 37.7635818, -122.4278323 37.7636766))",POINT (-122.4277863 37.7636189),99.0,1065.3
,1430,260468175,,yes,,,"POLYGON ((-122.4275732 37.7632727, -122.4275772 37.7633196, -122.4275993 37.7633184, -122.4276035 37.7633679, -122.4275582 37.7633703, -122.4275245 37.7633721, -122.4275203 37.7633233, -122.4275162 37.7632757, -122.4275732 37.7632727))",POINT (-122.4275557 37.7633259),64.4,693.1
,1431,260468176,,yes,,,"POLYGON ((-122.4284261 37.7634257, -122.4284305 37.763499, -122.4282264 37.7635067, -122.4282248 37.7634799, -122.428221 37.76348, -122.4282201 37.7634637, -122.4281813 37.7634652, -122.4281795 37.763435, -122.4284261 37.7634257))",POINT (-122.4283161 37.7634649),159.7,1718.7
,1432,260468177,,yes,,,"POLYGON ((-122.4284156 37.7632111, -122.4284202 37.7632872, -122.4282014 37.7632954, -122.4281969 37.7632199, -122.4282386 37.7632183, -122.4282389 37.7632236, -122.4283187 37.7632206, -122.4283184 37.7632148, -122.4284156 37.7632111))",POINT (-122.4283095 37.7632543),159.3,1714.3
